delta;theta;resp;error;rt;obs;block;cond;study;experiment;stimulus;expnum;stimtype;studynum;code;obsid;outliers_q;outliers_sd;outliers_rt;error_iqr;errorsd;theta_cent;stim_bias_peak;error_ori_deb;error_ori_deb_sd_deb;sd_bias_peak;error_norm;error_iqr_norm;error_ori_deb_norm;error_ori_deb_sd_deb_norm;bin;codenum
-37;80;67.5;-12.5;3.24983501434326;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-12.5;-12.5;-10;5.62156225409993;-5.95866873535069;0.636445126762192;9.5566066401796;-1.19002762265051;-1.36068885102861;-0.72405163985595;0.0494733961922455;NaN;1
24;80;60.5;-19.5;2.49133777618408;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-19.5;-19.5;-10;5.62156225409993;-12.9586687353507;-14.0136463472427;9.5566066401796;-1.86942257703041;-2.15003873698443;-1.57463785367295;-2.02689502927041;NaN;1
16;33;37.5;4.5;1.95821833610535;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;4.5;4.5;-57;5.62156225409993;1.0558464531054;-0.537172122150358;9.5566066401796;0.459931552272109;0.556303729149819;0.12829834813129;-0.116864254568798;NaN;1
17;20;24.5;4.5;1.37479281425476;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;4.5;4.5;-70;5.62156225409993;3.28486095197467;1.68525571071088;9.5566066401796;0.459931552272109;0.556303729149819;0.399151062865061;0.198122104950566;NaN;1
2;118;124.5;6.49999999999998;1.4081768989563;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;6.49999999999998;6.49999999999998;28;5.62156225409993;3.0847544953399;2.98226042119802;9.5566066401796;0.65404439638065;0.781832267994337;0.374835663820875;0.381947552956157;1;1
-57;31;36;5;2.54149889945984;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;5;5;-59;5.62156225409993;2.12815728871993;7.62211414180537;9.5566066401796;0.508459763299245;0.612685863860949;0.258597321517047;1.03955749220665;NaN;1
-7;6;15;9;1.94116592407227;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;9;9;-84;5.62156225409993;6.77698412199409;6.35728499233903;9.5566066401796;0.896685451516332;1.06374294154999;0.823487037917836;0.860292310537532;1;1
-53;178;166;-12;1.62483286857605;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-12;-12;88;5.62156225409993;-10.3408119645761;-4.37691270487404;9.5566066401796;-1.14149941162337;-1.30430671631748;-1.25653601382032;-0.661073560161314;NaN;1
24;67;69;1.99999999999999;3.83295369148254;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;1.99999999999999;1.99999999999999;-23;5.62156225409993;6.34561614193793;5.29063853004591;9.5566066401796;0.217290497136429;0.274393055594166;0.771070515500999;0.709115709397073;NaN;1
-72;120;112.5;-7.49999999999999;2.34978914260864;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-7.49999999999999;-7.49999999999999;30;5.62156225409993;-11.8045022134596;-6.32820811868061;9.5566066401796;-0.704745512379152;-0.796867503917306;-1.43439240624871;-0.937632119073197;NaN;1
77;159;142.5;-16.5;3.52457451820374;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-16.5;-16.5;69;5.62156225409993;-12.9909230100847;-14.4206093526749;9.5566066401796;-1.5782533108676;-1.81174592871765;-1.57855714530515;-2.08457420051041;NaN;1
71;50;106.5;56.5;2.85788178443909;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;1;1;0;NaN;NaN;-40;5.62156225409993;NaN;NaN;9.5566066401796;5.50686549909424;NaN;NaN;NaN;NaN;1
58;167;164;-2.99999999999999;3.28299236297607;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-2.99999999999999;-2.99999999999999;77;5.62156225409993;1.41079291615565;-5.98100291097699;9.5566066401796;-0.267991613134929;-0.289428291517134;0.171428715004667;-0.888422465214639;NaN;1
51;21;31.5;10.5;6.95814847946167;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;10.5;10.5;-69;5.62156225409993;9.38141596378308;-0.175190676396518;9.5566066401796;1.04227008459774;1.23288934568338;1.1399575835538;-0.06556035343615;NaN;1
-22;151;147;-4;1.41639280319214;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-4;-4;61;5.62156225409993;-0.0166740205355058;0.596748894916299;9.5566066401796;-0.365048035189202;-0.402192560939396;-0.00202609885662893;0.0438472195529452;NaN;1
58;88;108.5;20.5;3.50784635543823;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;20.5;20.5;-2;5.62156225409993;24.2607283020985;16.8689324749659;9.5566066401796;2.01283430514046;2.36053203990599;2.94797729013211;2.35011597281626;NaN;1
83;138;139.5;1.5;2.11647701263428;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;1.5;1.5;48;5.62156225409993;2.06003157704388;-1.38661073656832;9.5566066401796;0.168762286109293;0.218010920883037;0.250319208494458;-0.237255824920137;3;1
-19;96;105.5;9.49999999999999;1.60784006118774;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;9.49999999999999;9.49999999999999;6;5.62156225409993;9.68514345521259;9.48638537603844;9.5566066401796;0.945213662543467;1.12012507626112;1.1768642145491;1.30378204903815;NaN;1
19;109;101;-8;1.72468638420105;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-8;-8;19;5.62156225409993;-8.45680463909722;-9.98979941651072;9.5566066401796;-0.753273723406288;-0.853249638628438;-1.02760591985139;-1.45659219323067;NaN;1
9;95;100.5;5.5;1.91621804237366;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;5.5;5.5;5;5.62156225409993;5.98741727947684;5.07532223445097;9.5566066401796;0.556987974326381;0.669067998572079;0.727544942041809;0.678598769727842;1;1
86;154;146;-8.00000000000001;2.90799450874329;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-8.00000000000001;-8.00000000000001;64;5.62156225409993;-4.33892837571479;-8.25934716785588;9.5566066401796;-0.75327372340629;-0.853249638628439;-0.527233237017481;-1.21133390134537;3;1
30;6;18.5;12.5;2.03283929824829;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;12.5;12.5;-84;5.62156225409993;10.2769841219941;9.43024932886488;9.5566066401796;1.23638292870628;1.4584178845279;1.24878014482633;1.29582584507258;NaN;1
-42;3;152.5;-30.5;2.04151248931885;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;1;0;0;NaN;-30.5;-87;5.62156225409993;NaN;NaN;9.5566066401796;-2.9370432196274;NaN;NaN;NaN;2;1
70;146;129;-17;2.43314456939697;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-17;-17;56;5.62156225409993;-12.9866103583501;-13.6998156842967;9.5566066401796;-1.62678152189474;-1.86812806342878;-1.57803310500365;-1.9824155746104;NaN;1
49;40;50.5;10.5;2.25791144371033;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;10.5;10.5;-50;5.62156225409993;6.65433420127466;-2.62336446940109;9.5566066401796;1.04227008459774;1.23288934568338;0.808583561962165;-0.412541856784417;2;1
-72;120;128.5;8.5;1.63286733627319;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;8.5;8.5;30;5.62156225409993;4.19549778654035;9.67179188131938;9.5566066401796;0.848157240489196;1.00736080683886;0.50980465390442;1.33005985174838;NaN;1
-20;112;131;19;1.50784206390381;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;19;19;22;5.62156225409993;17.9793317556658;18.0134807594961;9.5566066401796;1.86724967205905;2.19138563577259;2.18471024643021;2.5123336575067;NaN;1
32;77;56.5;-20.5;3.14965653419495;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;-20.5;-20.5;-13;5.62156225409993;-13.9521124813072;-15.0856021661652;9.5566066401796;-1.96647899908469;-2.26280300640669;-1.69535350431771;-2.1788241294983;NaN;1
61;46;65;19;2.58301830291748;2;33;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);2;0;0;0;19;19;-44;5.62156225409993;17.2863882845772;11.8719952010021;9.5566066401796;1.86724967205905;2.19138563577259;2.10050908022128;1.64189631438709;NaN;1
-2;117;119;2;1.86688089370728;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;2;2;27;8.18500839694624;-0.383102225466661;-1.99950695967011;4.87808080693734;0.0484139749296296;0.125612053997021;-0.0329570011042439;-0.172579758999839;1;1
-4;161;141;-20;2.56650996208191;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-20;-20;71;8.18500839694624;-8.70163106435509;-10.3772999796564;4.87808080693734;-0.964936334083384;-1.65726871241231;-0.748572170906459;-0.916010193174128;1;1
-39;55;73.5;18.5;1.87476587295532;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;18.5;18.5;-35;8.18500839694624;17.4930558898151;14.5984131511926;4.87808080693734;0.808426706689389;1.46277262880402;1.504868998281;1.30029011555682;NaN;1
88;106;32.5;-73.5;2.49141669273376;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;1;0;0;NaN;-73.5;16;8.18500839694624;NaN;NaN;4.87808080693734;-3.4292200400923;NaN;NaN;NaN;3;1
63;68;77;9;2.61644506454468;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;9;9;-22;8.18500839694624;8.83594302528615;9.41050420505166;4.87808080693734;0.370843618706497;0.692892297854537;0.760126578974243;0.839924313837288;NaN;1
-86;129;132;3.00000000000001;1.77458024024963;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;3.00000000000001;3.00000000000001;39;8.18500839694624;1.5285805538342;-1.4920997425499;4.87808080693734;0.0944753526120399;0.20665208883381;0.131498664460313;-0.127553346097666;3;1
-48;10;166;-24;3.13297080993652;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-24;-24;-80;8.18500839694624;-31.9513736503475;-27.4662661630655;4.87808080693734;-1.14918184481302;-1.98142885175947;-2.74866964135725;-2.43245462179792;2;1
12;41;32;-9;1.42488670349121;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-9;-9;-49;8.18500839694624;-10.5588846459566;-7.44973518798055;4.87808080693734;-0.458261179576877;-0.765828329207646;-0.908345474925101;-0.656223306704532;NaN;1
-29;90;92;2;2.66647529602051;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;2;2;0;8.18500839694624;2.97149150649026;1.66630076420336;4.87808080693734;0.0484139749296297;0.125612053997022;0.255627460115533;0.152717490676445;NaN;1
-55;144;134.5;-9.49999999999999;1.7746798992157;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-9.49999999999999;-9.49999999999999;54;8.18500839694624;-7.9276485720993;-2.48130655249301;4.87808080693734;-0.481291868418082;-0.806348346626039;-0.681989049858629;-0.21533379692162;NaN;1
79;169;157;-12;1.66634917259216;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-12;-12;79;8.18500839694624;-3.02910565476256;-3.77169745691488;4.87808080693734;-0.596445312624106;-1.00894843371801;-0.260583812289988;-0.329840787968108;NaN;1
15;136;133.5;-2.50000000000002;1.94124960899353;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-2.50000000000002;-2.50000000000002;46;8.18500839694624;-3.64798002797655;-1.19599956439299;4.87808080693734;-0.158862224641215;-0.239068102768526;-0.313823501452736;-0.101277943556552;NaN;1
65;54;46.5;-7.5;2.66635918617249;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-7.5;-7.5;-36;8.18500839694624;-8.61199340720874;-6.55953105754858;4.87808080693734;-0.389169113053263;-0.644268276952464;-0.740860943538997;-0.577228177365342;NaN;1
-84;64;180;-64;1.97472190856934;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;1;0;0;NaN;-64;-26;8.18500839694624;NaN;NaN;4.87808080693734;-2.99163695210941;NaN;NaN;NaN;3;1
50;49;66;17;1.79117822647095;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;17;17;-41;8.18500839694624;15.4715547027522;11.1066012347898;4.87808080693734;0.739334640165775;1.34121257654884;1.33096602297693;0.990432943999413;2;1
1;111;111.5;0.499999999999996;3.20806193351746;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;0.499999999999996;0.499999999999996;21;8.18500839694624;-2.35045112218146;-3.06035518669523;4.87808080693734;-0.0206780915939852;0.00405200174183906;-0.202201436274211;-0.266717541603066;1;1
-4;62;65.5;3.5;1.82486867904663;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;3.5;3.5;-28;8.18500839694624;3.12435847032013;1.4486895550188;4.87808080693734;0.117506041453244;0.247172106252204;0.268778092925371;0.13340705947585;1;1
32;23;28.5;5.5;2.09991407394409;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;5.5;5.5;-67;8.18500839694624;0.358855627057421;-0.31821086813484;4.87808080693734;0.209628796818064;0.409252175925779;0.0308711474666827;-0.0233845377376594;NaN;1
49;16;27;11;1.54987812042236;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;11;11;-74;8.18500839694624;3.17134002800211;-0.819071354832586;4.87808080693734;0.462966374071317;0.854972367528113;0.272819758949414;-0.0678300054399708;2;1
11;172;143.5;-28.5;1.57453179359436;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-28.5;-28.5;82;8.18500839694624;-21.911413397394;-18.7791453950572;4.87808080693734;-1.35645804438387;-2.34610900852501;-1.88496549361941;-1.66157499408716;NaN;1
36;36;5.5;-30.5;2.40784502029419;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-30.5;-30.5;-54;8.18500839694624;-32.0760481829849;-31.9262831525858;4.87808080693734;-1.44858079974869;-2.50818907819859;-2.75939497375332;-2.82822858745137;NaN;1
-24;58;178;-60;1.19975900650024;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;1;0;0;NaN;-60;-32;8.18500839694624;NaN;NaN;4.87808080693734;-2.80739144137977;NaN;NaN;NaN;NaN;1
-55;114;44;-70;1.1998827457428;3;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;1;0;0;NaN;-70;24;8.18500839694624;NaN;NaN;4.87808080693734;-3.26800521820387;NaN;NaN;NaN;NaN;1
-10;47;55.5;8.5;1.46660232543945;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;8.5;8.5;-43;8.18500839694624;6.89269263012711;7.74273015955567;4.87808080693734;0.347812929865293;0.652372280436143;0.592955257165641;0.691929014861792;1;1
-14;58;43;-15;1.56650710105896;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-15;-15;-32;8.18500839694624;-15.6964045369454;-12.2449570702453;4.87808080693734;-0.734629445671336;-1.25206853822837;-1.35030910098899;-1.08174275763744;NaN;1
18;126;122;-4;2.05051612854004;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-4;-4;36;8.18500839694624;-5.52462215670159;-4.34631484325576;4.87808080693734;-0.227954291164829;-0.360628155023707;-0.475264737230793;-0.380831311605107;NaN;1
46;90;97.5;7.5;1.55795502662659;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;7.5;7.5;0;8.18500839694624;8.47149150649026;5.94515052502241;4.87808080693734;0.301751552182883;0.571332245599355;0.728774035686955;0.532414999061232;2;1
-26;123;119;-4;1.64985060691833;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-4;-4;33;8.18500839694624;-5.6975643434591;-4.44606780714429;4.87808080693734;-0.227954291164829;-0.360628155023707;-0.490142374219184;-0.38968321198948;NaN;1
61;45;31.5;-13.5;1.93312811851501;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-13.5;-13.5;-45;8.18500839694624;-15.1290738981086;-16.1669061867756;4.87808080693734;-0.665537379147721;-1.13050848597319;-1.30150354662856;-1.42976953838457;NaN;1
7;26;28.5;2.5;1.8579568862915;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;2.5;2.5;-64;8.18500839694624;-1.35067832533731;0.861859907031007;4.87808080693734;0.0714446637708346;0.166132071415416;-0.116194331696708;0.0813328414868001;1;1
10;69;73;4;2.04984021186829;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;4;4;-21;8.18500839694624;3.8558260182313;6.9053668993337;4.87808080693734;0.140536730294449;0.287692123670598;0.331703795731879;0.617622890250775;1;1
75;4;23;19;1.69970393180847;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;19;19;-86;8.18500839694624;14.0715819971916;16.3211168472674;4.87808080693734;0.831457395530594;1.50329264622242;1.21053106088067;1.4531597739109;NaN;1
83;14;20;6;1.63304209709167;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;6;6;-76;8.18500839694624;-2.18500839694624;-5.70037521002089;4.87808080693734;0.232659485659268;0.449772193344173;-0.187968952838166;-0.500988217363092;3;1
23;94;93.5;-0.500000000000007;2.12468886375427;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-0.500000000000007;-0.500000000000007;4;8.18500839694624;-0.058973500127478;-1.00219141973728;4.87808080693734;-0.066739469276395;-0.0769880330949491;-0.00507329266086849;-0.0840797539158937;NaN;1
90;145;156;11;2.39150786399841;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;11;11;55;8.18500839694624;13.1512130384032;8.68020441247388;4.87808080693734;0.462966374071316;0.854972367528111;1.13135480249649;0.775118810696035;3;1
-9;33;39;6;1.19155812263489;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;6;6;-57;8.18500839694624;4.13059661776683;4.34717917692005;4.87808080693734;0.232659485659268;0.449772193344173;0.355341389956959;0.39061386715409;1;1
-35;173;165;-8.00000000000001;1.55794048309326;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-8.00000000000001;-8.00000000000001;83;8.18500839694624;-2.33245903780734;-6.46428864435793;4.87808080693734;-0.412199801894468;-0.684788294370859;-0.200653637527119;-0.568776535217916;NaN;1
43;110;137.5;27.5;1.52453589439392;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;27.5;27.5;20;8.18500839694624;24.6611728585451;23.6347288324052;4.87808080693734;1.22297910583108;2.19213294233511;2.12151808865373;2.10215667805048;2;1
18;6;174;-12;3.19142985343933;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-12;-12;-84;8.18500839694624;-18.2825181121529;-17.1042107987071;4.87808080693734;-0.596445312624106;-1.00894843371801;-1.5727837886523;-1.51294428057973;NaN;1
-2;46;50.5;4.5;1.65802788734436;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;4.5;4.5;-44;8.18500839694624;2.87509228704604;1.25868755284259;4.87808080693734;0.163567419135654;0.328212141088991;0.247334558194117;0.116546620141187;1;1
54;19;24.5;5.5;2.39155197143555;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;5.5;5.5;-71;8.18500839694624;-1.36031380086857;-6.16393556578224;4.87808080693734;0.209628796818063;0.409252175925779;-0.11702323937882;-0.542123737866821;NaN;1
-42;44;45;0.999999999999999;1.99957752227783;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;0.999999999999999;0.999999999999999;-46;8.18500839694624;-0.621626012454371;-1.20861137867247;4.87808080693734;0.00235259724721983;0.0445720191602333;-0.0534764034688916;-0.10239709349773;2;1
-66;139;148;9;2.21639823913574;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;9;9;49;8.18500839694624;8.4724317371999;7.87766084152464;4.87808080693734;0.370843618706498;0.692892297854537;0.728854920585231;0.703902523307313;NaN;1
83;104;68;-36;1.99957895278931;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;1;0;0;NaN;-36;14;8.18500839694624;NaN;NaN;4.87808080693734;-1.70191837700194;NaN;NaN;NaN;3;1
-44;144;135.5;-8.5;1.59953594207764;3;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);3;0;0;0;-8.5;-8.5;54;8.18500839694624;-6.92764857209931;-5.68837538686579;4.87808080693734;-0.435230490735672;-0.725308311789252;-0.595962399754735;-0.499923374424512;2;1
